l_measure,l_precision,l_recall,track_id
0.4388555801265265,0.3489546672098313,0.5911541538322614,SALAMI_815
0.35661123053945354,0.275605256144001,0.5050580282390306,SALAMI_642
0.3403258592566231,0.29213356739999025,0.40755959450344686,SALAMI_268
0.31652849554033735,0.30864558083500476,0.32482462871491136,SALAMI_1482
0.509670840706883,0.45258069062128325,0.5832432319726721,SALAMI_635
0.4779606036026888,0.38876520962323124,0.6202709503690529,SALAMI_799
0.5235175890213788,0.4764584932622485,0.5808913638720229,SALAMI_79
0.4130517718302532,0.3812962905145868,0.4505771693734453,SALAMI_1026
0.6470359682714704,0.5149794991905966,0.8701755514764058,SALAMI_814
0.33141014213997344,0.255134390876548,0.47274274772572267,SALAMI_1204
0.3891716525435526,0.297008647448078,0.5642655846597507,SALAMI_1618
0.3982770768430926,0.345987428100031,0.46918591550076033,SALAMI_836
0.6609904740305138,0.5728677702877241,0.781153156933028,SALAMI_1036
0.41072959612892884,0.3670096164197172,0.4662744932417596,SALAMI_827
0.3888806427371807,0.3207514539959586,0.49375707823321,SALAMI_567
0.3960975298753194,0.3388885190599323,0.4765448013570356,SALAMI_946
0.5353624321719551,0.4474907530595187,0.6661763941021,SALAMI_660
0.38048346800464755,0.27559114925153244,0.6142858501867808,SALAMI_1274
0.43492671858121135,0.3662516246078628,0.535299665353582,SALAMI_1068
0.4114866722081904,0.37168823817644264,0.4608299330565452,SALAMI_1611
0.32467602121084194,0.2260004873752877,0.5762966095237668,SALAMI_1416
0.32082893722580175,0.25664780036497015,0.4278145603675546,SALAMI_1192
0.3710065881411829,0.2816994794011055,0.5432250893040329,SALAMI_1316
0.3858913436830425,0.3096300760632727,0.5119945844247872,SALAMI_542
0.48536905395460056,0.4199372134582439,0.5749546933904216,SALAMI_532
0.3415991405467389,0.27274231068374916,0.45696504991548204,SALAMI_630
0.40080186872046136,0.3332800389987703,0.5026345669670952,SALAMI_1054
0.4799848468528204,0.3930064224379124,0.616404801863443,SALAMI_704
0.398891922805352,0.3242845535693171,0.518086942764746,SALAMI_694
0.6369466133097341,0.5899802056567105,0.6920374680981325,SALAMI_227
0.4173536481789502,0.32225426536434576,0.5920805741940692,SALAMI_1214
0.37185321069742294,0.30028557001163403,0.4882090077680415,SALAMI_590
0.41193625891478225,0.3837940239595598,0.4445322062525132,SALAMI_1300
