l_measure,l_precision,l_recall,track_id
0.07783927067672852,0.29755127927170877,0.044776374257990186,SALAMI_900
0.25008538758741183,0.29038242421895366,0.21960965136023944,SALAMI_310
0.5493450736220672,0.5457364394195969,0.5530017490453784,SALAMI_676
0.056982371615595794,0.16621611162103178,0.03438516370570767,SALAMI_578
0.2299412970781135,0.39636098002780035,0.16194543248261978,SALAMI_522
0.08667236861144462,0.11531457930352855,0.06942769232332636,SALAMI_802
0.4802388119665455,0.5015482949909964,0.46066629867215353,SALAMI_311
0.3678337803260196,0.4230097399098816,0.32539089293240947,SALAMI_227
0.2723122449404577,0.32819887207270554,0.2326892627449965,SALAMI_584
0.17729061402234217,0.38286494970701346,0.11535321265303944,SALAMI_775
0.3678744436545055,0.47004207478043075,0.30219072652773,SALAMI_40
0.12833584232094158,0.45375991757115786,0.074736726844343,SALAMI_326
0.4434092520073663,0.43336434510306965,0.45393086820309214,SALAMI_910
0.1618614608956082,0.7715856680007611,0.09041416823226635,SALAMI_622
0.2752316264116956,0.31055299018126264,0.24712443579079413,SALAMI_22
0.3363313978937398,0.3142840591210956,0.3617053901162047,SALAMI_420
0.3559599071507612,0.3620786242766638,0.35004455216280456,SALAMI_1100
0.2704482353913443,0.2762279424346444,0.2649054369111149,SALAMI_427
0.5322601922234649,0.5544959900766235,0.5117389893224634,SALAMI_490
0.44737850626846154,0.5065416676734213,0.4005902778232638,SALAMI_880
0.4504217212915982,0.3913171951126097,0.530557022883554,SALAMI_408
0.1976602413141068,0.3356953617240573,0.1400661952498838,SALAMI_526
0.5851258879560021,0.5747664006497728,0.5958656646410844,SALAMI_1279
0.4513178298817959,0.49578384463642494,0.4141714892882579,SALAMI_972
0.45381640377078813,0.4433143092996072,0.4648281603286794,SALAMI_336
0.21859203148535472,0.29286373244585273,0.17437074277945452,SALAMI_1339
0.0953969992716879,0.42367087358291194,0.0537498667712147,SALAMI_478
0.1705805941864297,0.32788242288065955,0.11527657449045649,SALAMI_1475
0.3082285915182616,0.35939000750114247,0.26981827240485845,SALAMI_488
0.26684049534312093,0.3480897141864107,0.21634290443192047,SALAMI_1246
0.1605879000257887,0.26554056036073265,0.11509684544276157,SALAMI_330
0.08567154968598362,0.27388421572071964,0.050777415130322426,SALAMI_332
0.2630240104803683,0.32008409305658186,0.22322975478927867,SALAMI_1408
0.23298261991427976,0.20557606281795898,0.26882069135792547,SALAMI_1283
0.17207461373280328,0.20151746598765544,0.15013851896337188,SALAMI_59
0.6316336708138748,0.6732853071266779,0.5948352144170175,SALAMI_1090
0.1366170095487676,0.388529612167018,0.08287984850155045,SALAMI_1063
0.3190880466302846,0.5267281023777047,0.22886700551134387,SALAMI_447
0.05218237884084265,0.44461960685716767,0.027717722140807484,SALAMI_960
0.3960972280379881,0.5201273912284449,0.31983016651581453,SALAMI_571
