,l_measure,l_precision,l_recall,track_id
0,0.4639809897910907,0.3901541801946274,0.5722682876145824,SALAMI_399
1,0.10107192896518215,0.45766652124060675,0.05680885081792858,SALAMI_900
2,0.3739771650220036,0.4655367128086306,0.31251349611251794,SALAMI_310
3,0.5479492333303532,0.5358903891681205,0.5605632778195436,SALAMI_676
4,0.09607307025317888,0.2040324720384811,0.06282864287405833,SALAMI_578
5,0.2880396377279798,0.3950600186595073,0.22664287382694578,SALAMI_1434
6,0.15525676889084358,0.19703170064668266,0.12809738533521928,SALAMI_522
7,0.39921954352333566,0.7411196893830346,0.2731893308540736,SALAMI_1270
8,0.16354400577091874,0.270364210369768,0.11722765900770887,SALAMI_802
9,0.5190682083585539,0.5438746574218071,0.4964259244420251,SALAMI_311
10,0.3654545561572724,0.4101531033413671,0.32954111558127996,SALAMI_227
11,0.12059437532849529,0.1964611809368172,0.0869984524614657,SALAMI_1276
12,0.3528377408211537,0.3924788365247936,0.32046970220831444,SALAMI_584
13,0.17110505468453988,0.23861885790274412,0.13336993374281159,SALAMI_775
14,0.17436076721640634,0.31528473064815216,0.12050030663773825,SALAMI_931
15,0.3747897612135064,0.43867087782104375,0.32714894254236776,SALAMI_774
16,0.3234691371974706,0.4059171862944732,0.26885960037480183,SALAMI_40
17,0.08233370464797718,0.22247139940398944,0.050514161906452026,SALAMI_326
18,0.5024571190483349,0.46049619950749665,0.5528317559171506,SALAMI_910
19,0.13205861614192185,0.6090089052172077,0.07405883541829432,SALAMI_622
20,0.3344705325276597,0.40024308050615437,0.287264005957719,SALAMI_22
21,0.33420955642682,0.30203396618054257,0.3740578276051766,SALAMI_420
22,0.48886833626396103,0.38691613735299263,0.6637718771560227,SALAMI_898
23,0.5486587237150594,0.5255103996752798,0.5739403493388522,SALAMI_1034
24,0.3410105559131656,0.29264388445496636,0.4085303434499926,SALAMI_1100
25,0.009969232522532468,0.005195697841293781,0.12269455224354031,SALAMI_427
26,0.3956067592157612,0.39530964935796914,0.3959043160176817,SALAMI_490
27,0.7608653568009442,0.8855046157574582,0.6669839834528098,SALAMI_880
28,0.3864705151462392,0.4609627952569166,0.33270490306565986,SALAMI_1186
29,0.37053437941187967,0.38480084686765925,0.35728795086363074,SALAMI_1648
30,0.42977598315184073,0.4289529063603174,0.43060222466283915,SALAMI_408
31,0.1776829735640825,0.2861687059700318,0.12884007291791666,SALAMI_526
32,0.5792905510715083,0.5144536008679429,0.6628271206307528,SALAMI_1620
33,0.4019037029916854,0.31560751885565086,0.5531511587737203,SALAMI_1279
34,0.49924992541139246,0.5962278923645215,0.4294059647507654,SALAMI_972
35,0.43926186589782823,0.4389221516806503,0.4396021063820862,SALAMI_336
36,0.28354238859261593,0.27874045746112536,0.2885126680240009,SALAMI_1626
37,0.2354017322485459,0.3235088712371731,0.18501357283266567,SALAMI_1339
38,0.09955512632746351,0.42584057686175253,0.05636636797639804,SALAMI_478
39,0.17682848361460524,0.24796623384280692,0.1374081656977714,SALAMI_1632
40,0.06697283284055573,0.16624643348090476,0.041932785361012324,SALAMI_1332
41,0.6160389763903337,0.5445904557952348,0.7090661849665305,SALAMI_342
42,0.21819854584536705,0.49975176373284336,0.1395679161087892,SALAMI_1475
43,0.1976683507608937,0.23405163867694356,0.17107480159093727,SALAMI_995
44,0.2686208677283356,0.2561769193611375,0.2823354841576674,SALAMI_488
45,0.3172231304235066,0.4481240418304111,0.2455080917889467,SALAMI_1246
46,0.1949518146360834,0.2754517802189978,0.1508626521200357,SALAMI_330
47,0.06703076600219196,0.1687625302950606,0.04182077738600424,SALAMI_332
48,0.20855787379214633,0.2435853589511841,0.18233776950232095,SALAMI_1408
49,0.26749510180249436,0.25082321574239935,0.28654110877984335,SALAMI_1283
50,0.15027705599606664,0.13839509048797427,0.16439090225736855,SALAMI_59
51,0.5174622051024529,0.4497634935922806,0.6091522173295418,SALAMI_1080
52,0.13185193243437496,0.33614623583607245,0.08201000398311678,SALAMI_1062
53,0.6196957742420109,0.6220353547355301,0.6173737269215158,SALAMI_1090
54,0.059056255317900715,0.196069855448756,0.034763514217109034,SALAMI_992
55,0.3687251152614738,0.44873375917901875,0.31293008865184657,SALAMI_354
56,0.337451058181743,0.3641947255070684,0.314366400844287,SALAMI_1123
57,0.11609973745840087,0.3386312697463237,0.07005988524227555,SALAMI_1063
58,0.21707255379068377,0.3311216236425767,0.16146035107386222,SALAMI_447
59,0.07566236702014714,0.4253931339885383,0.04152400847394316,SALAMI_960
60,0.3529104853749439,0.43320063888780197,0.29772889796111857,SALAMI_571
61,0.503625748513614,0.5016083322345253,0.5056594579970554,SALAMI_1452
62,0.10395530377717703,0.1823738240219951,0.07269663659227477,SALAMI_1258
63,0.41022098321018907,0.48617056809173925,0.35479490887409304,SALAMI_1242
64,0.12929686781250616,0.40352739292263445,0.07698151005433325,SALAMI_1119
65,0.1804842987424573,0.4645787917934287,0.1119970207897585,SALAMI_739
66,0.44843837917920787,0.48457802170794595,0.41731517397075746,SALAMI_1202
67,0.12985980312821413,0.16281302569826062,0.10800057543580072,SALAMI_678
68,0.8025260732478063,0.8627787583056516,0.7501396122125163,SALAMI_576
69,0.18958184777305345,0.24803439310796427,0.15342519585199282,SALAMI_899
70,0.1121385484687284,0.26017545296247396,0.07147186289071326,SALAMI_1443
71,0.23093088259095076,0.27533614128838263,0.19885950996565924,SALAMI_688
72,0.6690068695626324,0.7441903132883416,0.6076206707744615,SALAMI_131
73,0.40813114121833177,0.3392991140198403,0.5119977304697161,SALAMI_658
74,0.08560739683427493,0.21202363192678567,0.05363077156499917,SALAMI_1439
75,0.34899437422076096,0.3688367320908032,0.33117795073212575,SALAMI_852
76,0.4043316668075962,0.33189774359256113,0.5172080164440689,SALAMI_1266
77,0.4495127268612084,0.5660765720527632,0.3727564572617619,SALAMI_823
78,0.3206388174634535,0.3164510722227559,0.3249388859178342,SALAMI_443
79,0.09378440253151621,0.2909123462539851,0.05590325459356616,SALAMI_1462
80,0.0956261252739607,0.36834806330416714,0.05494516663176831,SALAMI_536
81,0.28074122893106224,0.3070648310636603,0.2585745318391823,SALAMI_218
82,0.1129758965275302,0.3724174591052454,0.06658794902200656,SALAMI_728
83,0.15345010854369948,0.3661610795298722,0.09706369023732937,SALAMI_887
84,0.15745520105002797,0.4420008486227695,0.09578923420401891,SALAMI_498
85,0.1501649587080028,0.5375871645346677,0.08727128281172625,SALAMI_1094
86,0.5617359025261983,0.5817047188244919,0.5430925679088419,SALAMI_392
87,0.4679465072882621,0.4416365468659494,0.49758981568307503,SALAMI_370
88,0.28881147726517103,0.34464844931552535,0.24854444749695384,SALAMI_291
89,0.30473916739387463,0.313177134702008,0.2967439609626288,SALAMI_1611
90,0.08073431072159393,0.3312822424330394,0.04596847101727258,SALAMI_807
91,0.4102297439639812,0.4436636221160739,0.3814818019472096,SALAMI_702
92,0.5364041642290356,0.5154366682997944,0.559149873685462,SALAMI_659
93,0.19582315045211013,0.23213815906812113,0.16933316913719365,SALAMI_236
94,0.10178262885354374,0.24416149638916881,0.06429186001423584,SALAMI_146
95,0.7187976137640508,0.6992158193119233,0.7395077998503212,SALAMI_1071
96,0.19155598240106156,0.36796286554077606,0.1294809058854287,SALAMI_407
97,0.23732615419342512,0.4073000774741311,0.16744727956433897,SALAMI_1211
98,0.2166473919803668,0.25574648398511174,0.1879180604203104,SALAMI_1130
99,0.0851403120560654,0.35920464909492894,0.04829353179388199,SALAMI_1162
100,0.13800535579441695,0.24870510071506358,0.09549853411508476,SALAMI_1074
101,0.4401428067337499,0.37482036279592434,0.533039081847912,SALAMI_942
102,0.250703327297537,0.2014586324245019,0.3318115954037182,SALAMI_462
103,0.23275367683358428,0.25391022652421613,0.21485160666222783,SALAMI_1312
104,0.48840547682510427,0.5062961222786756,0.4717360571423783,SALAMI_959
105,0.04958031287944662,0.25400376689880516,0.027471288049120746,SALAMI_16
106,0.7069873335521485,0.7105940853184768,0.7034170103578086,SALAMI_1603
107,0.0798244308962776,0.29607580923931226,0.04613083893948965,SALAMI_827
108,0.4197355886130139,0.43138307937177095,0.40870053433210696,SALAMI_592
109,0.46306816389870326,0.6471808158680192,0.36050906654436815,SALAMI_1024
110,0.4859767606048482,0.477927348762367,0.4943019590970903,SALAMI_1330
111,0.11920987396575618,0.20429079358864485,0.08415984923261673,SALAMI_455
112,0.384203620855043,0.46316543509307284,0.32824366869073873,SALAMI_674
113,0.18871142953010073,0.26799537325681594,0.1456285690551073,SALAMI_638
114,0.5975001292929765,0.5424072362347448,0.6650499791718955,SALAMI_1096
115,0.5538979785976271,0.5915075093754553,0.5207851526141368,SALAMI_36
116,0.7127205224777274,0.7333741458794225,0.6931983485451303,SALAMI_1064
117,0.34082341837038393,0.5162555994541098,0.254380665828716,SALAMI_504
118,0.39386118159285355,0.4567120519786374,0.3462162919967455,SALAMI_620
119,0.15755099718246424,0.2590241653780445,0.1132033769712526,SALAMI_1103
120,0.8113296393819942,0.7823334093568171,0.8425580209025186,SALAMI_1379
121,0.03975835322428753,0.19499738514227202,0.022135833221949217,SALAMI_1438
122,0.7274869543999712,0.7635347063823483,0.6946894998932056,SALAMI_763
123,0.2605325188274873,0.3199317610601363,0.21973586877520712,SALAMI_686
124,0.30443537687499245,0.2578795073612984,0.3715043229971741,SALAMI_284
125,0.102417197421499,0.31424041991331236,0.06117819314966382,SALAMI_1159
126,0.05645272981571953,0.23789358451126283,0.03202632790359515,SALAMI_1043
127,0.8110443434388163,0.9221000854891711,0.7238637565462792,SALAMI_616
128,0.45704285409804163,0.34488248482615846,0.6773145509525524,SALAMI_1084
129,0.1788120799107807,0.3064209139138629,0.12623964419043676,SALAMI_690
130,0.3967042365179644,0.5152893833051434,0.32248887072352733,SALAMI_378
131,0.12543600472751526,0.19378669425605033,0.09272934804601063,SALAMI_1192
132,0.23911357137316636,0.25790780374853745,0.22287243311685165,SALAMI_1191
133,0.10436282734031609,0.5053515635691446,0.058189973442294624,SALAMI_487
134,0.2137735565485721,0.2423914805380285,0.19119959678902307,SALAMI_911
135,0.48787612860578805,0.4764306854902145,0.49988502258463124,SALAMI_1371
136,0.12434884825920259,0.26068513761951384,0.08164772583653401,SALAMI_980
137,0.07045061314541294,0.29743611782621165,0.03995746165513566,SALAMI_1076
138,0.36115044870765384,0.3567669278253258,0.3656430283875711,SALAMI_216
139,0.26892795898336525,0.5577715530275469,0.17717656700745452,SALAMI_480
140,0.22734719493606706,0.2316892749746917,0.2231648704439948,SALAMI_394
141,0.32827165836209915,0.3917742430825425,0.28248391445899745,SALAMI_200
142,0.36419216858597203,0.41068621867066407,0.3271547676220434,SALAMI_1208
143,0.3842701811212267,0.6642272277693292,0.27033146392748064,SALAMI_962
144,0.5728348599004677,0.6617144767835722,0.5050041331270565,SALAMI_140
145,0.10830730606741139,0.1657659146004299,0.08042870647074944,SALAMI_516
146,0.2946999989550338,0.47061939354765825,0.21451386572745101,SALAMI_527
147,0.41770379640300787,0.4215949675771523,0.4138837965866469,SALAMI_784
148,0.27941569289507456,0.20483688986485576,0.43939415127999143,SALAMI_746
149,0.2285094681287543,0.36774524946774934,0.1657522989154678,SALAMI_1136
150,0.46593289496351914,0.5188026045260116,0.4228422358127267,SALAMI_543
151,0.3206309767820706,0.37808224714865074,0.2783365121904603,SALAMI_740
152,0.1862317592059975,0.3204222123378247,0.13126073430159257,SALAMI_646
153,0.2770477896132343,0.3332606879012304,0.23706135723197289,SALAMI_1022
154,0.5609752757086782,0.5496291079160945,0.5727997626675649,SALAMI_751
155,0.4449496598419895,0.42778300935527036,0.4635516836769365,SALAMI_675
156,0.1938692455990915,0.6876418260089375,0.11284152396181149,SALAMI_1296
157,0.1094823078676472,0.24981131437174212,0.07010277524627567,SALAMI_1322
158,0.5166841640869974,0.482244904217547,0.556420644459696,SALAMI_538
159,0.2998863588898129,0.3563359956521898,0.2588760264073097,SALAMI_358
160,0.2587580471578331,0.42858182054318045,0.18532412807683044,SALAMI_863
161,0.15561952520960717,0.1795238393689179,0.137333078838176,SALAMI_843
162,0.15468793816066612,0.5780527384951261,0.08929121250507101,SALAMI_23
163,0.38625914049308274,0.3680331946108947,0.4063843329146589,SALAMI_614
164,0.6604373163015556,0.6372265486558748,0.6854028914012579,SALAMI_1458
165,0.09398897224888138,0.26684368159810196,0.05703992532353402,SALAMI_1315
166,0.10736976270088153,0.3752558128330576,0.06264734096183353,SALAMI_920
167,0.4045475102193903,0.36532721563232534,0.45320171379903795,SALAMI_46
168,0.6346826365847611,0.5677425178286712,0.7195179551537018,SALAMI_1454
169,0.7228895094041294,0.7626208123200439,0.6870930784762621,SALAMI_6
170,0.32030272427756973,0.5221181200171813,0.23100996513659075,SALAMI_1240
171,0.48242047850788017,0.4369728610238584,0.538419067961421,SALAMI_1316
172,0.11231849811575545,0.27708769032362224,0.07043473679805105,SALAMI_1230
173,0.45429871649189013,0.45072223624393015,0.4579324094531209,SALAMI_791
174,0.7066945968924429,0.645857802837035,0.7801843229122876,SALAMI_814
175,0.27310491884604815,0.24581709323807044,0.3072076249914176,SALAMI_1020
