,l_measure,l_precision,l_recall,track_id
0,0.4713546475431328,0.3784672283076332,0.6246670154489504,SALAMI_399
1,0.40798305304369314,0.3895170927893766,0.4282869901061348,SALAMI_900
2,0.47743202681298963,0.42162535532715484,0.5502656284141751,SALAMI_310
3,0.7263291645945819,0.6056270375209968,0.9071189595367695,SALAMI_676
4,0.48515989143583194,0.3547563785032619,0.7671556395903478,SALAMI_578
5,0.5540375625759706,0.47199414918800076,0.6706039095675383,SALAMI_1434
6,0.30625441061079206,0.24931559491874022,0.39689821653550794,SALAMI_522
7,0.43559500415718694,0.39820547757956326,0.48073350465803555,SALAMI_1270
8,0.34952481694801385,0.32378950236456583,0.3797043329140334,SALAMI_802
9,0.599699746473714,0.49855153928038515,0.7523370026626534,SALAMI_311
10,0.4674801749934174,0.4354488900940808,0.5045980163498385,SALAMI_227
11,0.5900698752885007,0.5123309576800319,0.695620343747929,SALAMI_1276
12,0.4500210426906488,0.39619407059877887,0.5207733731899972,SALAMI_584
13,0.3079560943964914,0.2681313548585968,0.36167451701521375,SALAMI_775
14,0.4242885395104517,0.3680071429152298,0.5008929003786144,SALAMI_931
15,0.4646028479133579,0.38151773779456494,0.5939505639490331,SALAMI_774
16,0.37155504142726725,0.39487432353173135,0.3508364156242801,SALAMI_40
17,0.39497186756865865,0.3346749533075382,0.48177030419686484,SALAMI_326
18,0.5560829723678146,0.4502040147040001,0.7270768756143867,SALAMI_910
19,0.5462794883287493,0.5482733229744879,0.5443001025794766,SALAMI_622
20,0.5137888329786359,0.46003051934279726,0.5817738460754448,SALAMI_22
21,0.39441090024191455,0.316521056403389,0.5231476363036512,SALAMI_420
22,0.5342276277178274,0.4098834291737327,0.7668685368573759,SALAMI_898
23,0.5294954062472726,0.48397933276438404,0.5844613613402859,SALAMI_1034
24,0.4187388870499488,0.3169520048776706,0.6168291965814938,SALAMI_1100
25,0.019017206108045154,0.009755970132945995,0.37501209863824425,SALAMI_427
26,0.4158459709897712,0.3722742669638995,0.47096911151646575,SALAMI_490
27,0.6750507556386551,0.594995460263254,0.7799976821379888,SALAMI_880
28,0.5400039551504976,0.4783345430218831,0.6199283932474987,SALAMI_1186
29,0.5266631318165508,0.44870490450144235,0.6374064686422138,SALAMI_1648
30,0.5144183259889449,0.45188612271032197,0.5970365037587785,SALAMI_408
31,0.36228824665513415,0.3063718202846526,0.44317236638754814,SALAMI_526
32,0.5820367582223196,0.5097089862351023,0.6782855694779041,SALAMI_1620
33,0.43367154546589193,0.32549302213911424,0.6495519752289082,SALAMI_1279
34,0.5737605365547528,0.5392820553878318,0.6129488324864063,SALAMI_972
35,0.5151070703383833,0.445961096243647,0.6096297634259442,SALAMI_336
36,0.42512616519988494,0.3163380416376793,0.6479577529843418,SALAMI_1626
37,0.5252821525227672,0.4486011761822374,0.6335826651780201,SALAMI_1339
38,0.2858152414092159,0.2536426794524323,0.3273351027178717,SALAMI_478
39,0.42673438547993886,0.3282850726420067,0.6095245093955145,SALAMI_1632
40,0.4400192187399194,0.3639671142262479,0.5562493091580596,SALAMI_1332
41,0.6360135697100824,0.5263553610362689,0.8033871846993678,SALAMI_342
42,0.41214427288295113,0.3954622057295929,0.4302957484670429,SALAMI_1475
43,0.40937877385806704,0.2888143422823664,0.7027311980112387,SALAMI_995
44,0.33795804185968453,0.2480859491064627,0.5299323555183921,SALAMI_488
45,0.5822899395448959,0.5055535264470847,0.6864901683898262,SALAMI_1246
46,0.6368779461100595,0.519199563629067,0.8235350144165242,SALAMI_330
47,0.41767043865840753,0.32413914020022766,0.5870716964830044,SALAMI_332
48,0.5369080800089575,0.396050361477708,0.8332632034868804,SALAMI_1408
49,0.3463048174671846,0.2593067063077361,0.5211531178618038,SALAMI_1283
50,0.2269718834077497,0.15866499075703094,0.39855300784026554,SALAMI_59
51,0.5575822805836648,0.4614129816727455,0.7043946678737395,SALAMI_1080
52,0.5768719699921112,0.49595715724593203,0.6893363680204404,SALAMI_1062
53,0.6919757149193991,0.6120144242718834,0.7959714773064633,SALAMI_1090
54,0.536392376841416,0.4677725066845907,0.6286056603916766,SALAMI_992
55,0.4105709540739209,0.3764183590486085,0.45153930381131496,SALAMI_354
56,0.4398047534766772,0.3885816020602273,0.5065829398182968,SALAMI_1123
57,0.37363375689169115,0.3587083657460815,0.3898551243788187,SALAMI_1063
58,0.4248267340120731,0.3629492947757742,0.5121387491876023,SALAMI_447
59,0.4255515623887562,0.39011409243848866,0.46807049300968195,SALAMI_960
60,0.5063279687207158,0.40929350138606646,0.6636693404145759,SALAMI_571
61,0.5305226227319224,0.48051576884434805,0.5921468222718362,SALAMI_1452
62,0.3594792648809957,0.2711676195496792,0.5330924349173338,SALAMI_1258
63,0.38079950848278266,0.3100019777694128,0.4935050423022672,SALAMI_1242
64,0.679283783293616,0.6453500343188211,0.7169841945150225,SALAMI_1119
65,0.4319681376937989,0.3829768450280608,0.4953321883431292,SALAMI_739
66,0.4873972724481272,0.4455479716131348,0.5379231635577514,SALAMI_1202
67,0.3166557010613459,0.22153058002906229,0.5549516744163476,SALAMI_678
68,0.42463044038893377,0.28658283131922696,0.819279037173851,SALAMI_576
69,0.46424458537758206,0.35050679987575056,0.6872558236161885,SALAMI_899
70,0.41902217854244544,0.33579550734107355,0.5570986792408337,SALAMI_1443
71,0.4184395205620356,0.31123959440271176,0.6382824858666349,SALAMI_688
72,0.647364692308776,0.563927060917334,0.7597804360348993,SALAMI_131
73,0.5077264030269601,0.3765394126372887,0.7792016065089878,SALAMI_658
74,0.4758531737346717,0.4067367267543815,0.573268176988748,SALAMI_1439
75,0.5073025817972734,0.4027053756255719,0.6852998263440951,SALAMI_852
76,0.49192384283250423,0.34850542563102455,0.8359287579314734,SALAMI_1266
77,0.6136254280770095,0.5666197700829393,0.6691355967533362,SALAMI_823
78,0.43028398199205453,0.35331765719218616,0.55012193040175,SALAMI_443
79,0.6083067163268413,0.601584801007641,0.6151805461347267,SALAMI_1462
80,0.5984351767436877,0.551036707400222,0.6547551882828841,SALAMI_536
81,0.383497828681531,0.3378654320717734,0.4433812877494266,SALAMI_218
