,l_measure,l_precision,l_recall,t_measure10,t_measure15,t_measure5,t_precision10,t_precision15,t_precision5,t_recall10,t_recall15,t_recall5,track_id
607,0.5829941268029508,0.4884635972320799,0.7228928762798208,0.4310831844006043,0.3848478449403705,0.29934231154846414,0.41866706161550693,0.5748773035327914,0.21177959119778356,0.44425824748727205,0.2892382474891885,0.5103541244889749,SALAMI_690
608,0.35017383028396676,0.2615093490462557,0.52980300527076,0.4388831601649999,0.3008290671254176,0.31297094547069854,0.47177521430826286,0.6467176764984832,0.20515691574561642,0.41027863284741317,0.19600064807541712,0.6596080773402735,SALAMI_691
609,0.394240135383858,0.3189629378142679,0.5160252366842235,0.41506367870201716,0.44339627648714236,0.33785146993308834,0.5041386655179708,0.609091035243953,0.30663797597748915,0.352739098742162,0.34857208167732795,0.37613973224452885,SALAMI_694
610,0.5025821157677999,0.4181499600208091,0.6297377272776414,0.29497211610400936,0.2643966409870038,0.3083461727357487,0.4812323333750343,0.5648956006670641,0.30329392460219795,0.21266172869781377,0.17258774918205882,0.3135695921925378,SALAMI_695
611,0.49590589851747435,0.38787871547441677,0.687333534470902,0.4737824896221019,0.5550911788852484,0.2311509196763232,0.36199439502120156,0.542558600774771,0.13989198405409495,0.6854607794219869,0.5682164279491468,0.6649009636883345,SALAMI_696
612,0.421386241445484,0.31867429570218003,0.62179802978065,0.1585626403000268,0.21044905386347884,0.0321153588706151,0.4092389720219882,0.47198875870888923,0.426928910240054,0.09833081843886576,0.13541340607722804,0.01668524605354477,SALAMI_7
613,0.45790463233510803,0.42116966318385696,0.5016600810606033,0.4306164272677581,0.46267987001093425,0.3253541507635715,0.43497429109882974,0.5344021681344991,0.2929237738196818,0.42634501728240237,0.4079312739386421,0.36585942988415054,SALAMI_700
614,0.4380625810699434,0.38101237060167564,0.515206042633545,0.5730606273013472,0.5920712685579712,0.4827624342326269,0.460755306878583,0.4983855767898487,0.38249147285644663,0.7577578862260744,0.7291323561041306,0.654284529288412,SALAMI_702
615,0.30855238602394164,0.23476858285111762,0.4499705285613345,0.32171660446775735,0.29555514644893094,0.23386779685201092,0.40497739724157394,0.5733551692992414,0.1817841362717292,0.26685326095167256,0.199091860793953,0.32778180053597444,SALAMI_703
616,0.46713648107972877,0.3688158984199837,0.6369328817024016,0.5415178442288386,0.6138699777893446,0.3364796596536193,0.44821157471173867,0.5724086326653017,0.23830122646782342,0.6838854256157237,0.661806704480758,0.5722374904099045,SALAMI_704
617,0.35128986610976254,0.3086318031470709,0.4076313125107402,0.4998556556611278,0.5479853177264772,0.44150366063463814,0.4927644135035691,0.5905147369055795,0.38146475000193497,0.5071539741749851,0.5111703545717342,0.523971824603262,SALAMI_706
618,0.38601786435692165,0.3196043297245364,0.487272772908621,0.18251629559323077,0.2664682733012347,0.004454514491307926,0.4817054955955061,0.5401488119596274,0.2964831790671632,0.11258765505596155,0.17685835628721575,0.0022441156144086525,SALAMI_708
619,0.39403924294475706,0.3144662821703014,0.5275248143356935,0.5202486896335409,0.5709183225673967,0.3245826748251595,0.40477542936859784,0.522851408162481,0.21734623247098267,0.7279028960526608,0.628717771588699,0.6406952680934688,SALAMI_727
620,0.3578537139296148,0.3037459230023198,0.4354166798712141,0.567935183890352,0.5187362732439624,0.35985300486104593,0.45514801204204197,0.555005478475347,0.28534592474519865,0.755035446723845,0.4869166251621236,0.48701930910751606,SALAMI_728
621,0.5112282600092112,0.4029434363908547,0.6991007998373886,0.3917580841553464,0.43501388505438465,0.22429652755947074,0.3683432870655233,0.4600140564541075,0.18348284191350064,0.41835181681408246,0.41259099297605895,0.28846153846153844,SALAMI_735
622,0.07862389604655405,0.046003841690938053,0.2702524462044142,0.390972286432802,0.37034688164324414,0.36185100632560446,0.3378006029864993,0.4623578896278044,0.23662939931572957,0.4640100321547234,0.3088788050056534,0.7685690964376134,SALAMI_736
623,0.41567498534503095,0.37648404663032964,0.4639733125079047,0.32994540282995605,0.38062525599311564,0.29902040382724077,0.33838549303773563,0.445926664222668,0.2486426636593291,0.32191609617538997,0.33200631942951897,0.3749994118314723,SALAMI_739
624,0.5834109148482927,0.48520162543062056,0.731466486118954,0.2842847310631502,0.35178914835564257,0.23759243572000371,0.34805601460127683,0.45013425762836284,0.20847940629086098,0.24026336027958575,0.28871158459701846,0.2761561603950627,SALAMI_740
625,0.23982990637390206,0.15393656522729118,0.5425755837525592,0.3903097558948009,0.4266453457505382,0.27432090603367976,0.5431651622560127,0.6790999688494994,0.26784508858671807,0.30459252420066735,0.3110229325400656,0.2811176197468589,SALAMI_746
626,0.3002118602602743,0.20763155073974057,0.5417886277084076,0.4296655129345316,0.3938148169699957,0.38463604596946466,0.5809663624819138,0.7367855824918077,0.2972630662402276,0.34088814306151655,0.2687245875876832,0.544752219183125,SALAMI_747
627,0.39198256241283763,0.32379376773891827,0.49655337002904454,0.2390592611341585,0.2347870935574705,0.24700770705883182,0.3270070941875762,0.397978917613328,0.18203506396220323,0.18839172447447258,0.16650959578834396,0.3841033136094531,SALAMI_751
628,0.5196486426647842,0.4553857285152945,0.6050288222015201,0.22020953738551433,0.3787465270866275,0.1491275503671341,0.4772647739841121,0.5861678804812653,0.421596306571224,0.1431232345228398,0.2797531009055058,0.09058462644899191,SALAMI_752
629,0.3554117587740814,0.2590322507013321,0.5660101779605098,0.3151458459554868,0.3900632328561519,0.0,0.5449973474691073,0.6784310363205953,0.27772464548034875,0.22166084435324077,0.2737187845157114,0.0,SALAMI_760
630,0.5934244409831609,0.5392924468103525,0.6596360380056855,0.0,0.05570076882287855,0.0,0.4715230041786248,0.5533329059148603,0.4590852861070531,0.0,0.02932644475621687,0.0,SALAMI_763
631,0.3296171840979988,0.23026773185893804,0.5797525111417086,0.432354494356683,0.452665911186354,0.4052747831630426,0.39096515125905745,0.45263396605935335,0.32526628697446197,0.4835447314638955,0.452697860822796,0.5374843486171189,SALAMI_767
632,0.4237244157029073,0.3364380773452249,0.5721695073155509,0.21227559838145074,0.2457002646463248,0.1352278893030213,0.2675660906762053,0.38587770311073394,0.1153658774966479,0.1759225458010432,0.1802287370322762,0.16335133660512438,SALAMI_770
