l_measure,l_precision,l_recall,track_id
0.44332105518764564,0.3604700162508561,0.5756232859652576,SALAMI_815
0.4218968821973222,0.3881516048171551,0.46206836394973977,SALAMI_642
0.3641704401613692,0.31452346873155673,0.4324285137256583,SALAMI_268
0.39979330615635045,0.3790996243725987,0.42287661609567334,SALAMI_1482
0.548761221881866,0.5092878769025114,0.5948675884388249,SALAMI_635
0.6447413516424146,0.5402352050604189,0.7993774331502833,SALAMI_799
0.5505800481772878,0.5120732072805355,0.5953490601279959,SALAMI_79
0.4054576361811494,0.3971436186796866,0.4141271970198744,SALAMI_1026
0.7576205829195084,0.6639867599809619,0.8819978007936548,SALAMI_814
0.4194131816045868,0.34640789938216493,0.5314069072277636,SALAMI_1204
0.35387540611930096,0.26544784680972117,0.5306480173534293,SALAMI_1618
0.45514601797862553,0.3642283842547735,0.6065516940197834,SALAMI_836
0.7621154583292954,0.6835084516852591,0.8611524425975858,SALAMI_1036
0.4585417771281308,0.46398546548223124,0.45322434315194626,SALAMI_827
0.3608330377608712,0.3052385394288342,0.44118877798926454,SALAMI_567
0.590773360315039,0.5457102721138922,0.6439486759828572,SALAMI_946
0.4900545976485596,0.4087941987781261,0.6116360407986546,SALAMI_660
0.4694742713842548,0.362613313620394,0.665634616095819,SALAMI_1274
0.5093704038369129,0.4771951685472664,0.5461982206788776,SALAMI_1068
0.4605255412234661,0.41280437444886364,0.5207222736250765,SALAMI_1611
0.4112349995548268,0.29699145536204435,0.6683156060836027,SALAMI_1416
0.4236595559318583,0.37447583167476334,0.4877163046284423,SALAMI_1192
0.5778909817968636,0.4762452359674416,0.7346988830334528,SALAMI_1316
0.4406116099795959,0.36870272654445463,0.5473654717520018,SALAMI_542
0.5861105111973279,0.5200525823083783,0.6713917940893749,SALAMI_532
0.28954325872496944,0.24445965419530996,0.35501578560307795,SALAMI_630
0.3136125206932076,0.296053955575473,0.3333851490921118,SALAMI_1054
0.4658135405736757,0.4071520098230109,0.5442241054969315,SALAMI_704
0.577289273000952,0.5144341382585851,0.6576419792987652,SALAMI_694
0.46862814085105614,0.4417554731205604,0.4989819857312036,SALAMI_227
0.5973060712920071,0.49604021640019147,0.7505245065276335,SALAMI_1214
0.41563038176002964,0.37531566603372246,0.46564821207512547,SALAMI_590
0.5354028003478161,0.4817773840688158,0.6024612286759761,SALAMI_1300
0.5372819300161812,0.49765037367503584,0.5837719829892515,SALAMI_7
0.30520112094262264,0.2772826017747324,0.3393710914372603,SALAMI_276
0.5303911010075194,0.45775041593047927,0.630435243882253,SALAMI_1648
0.4589401206600567,0.3325971489817932,0.7400682870061936,SALAMI_1095
0.7514728769031206,0.6560569318207454,0.8793666564332702,SALAMI_331
0.45706823174116373,0.46992493614359643,0.4448962876287229,SALAMI_819
0.4360293903278376,0.3301028284275151,0.642059649107792,SALAMI_688
0.36522508191462566,0.3050704731861448,0.4549292419495483,SALAMI_1142
0.4619068779135474,0.34606698143039244,0.6943176081046769,SALAMI_995
0.3950143509473819,0.3348400718315679,0.4815548100764102,SALAMI_326
0.4336153406454094,0.43365413067299613,0.4335765575566781,SALAMI_1295
0.39378670077716504,0.35507668139070736,0.44196968796248515,SALAMI_1387
0.5715571385436952,0.5237054057387521,0.6290327892153146,SALAMI_1060
0.635636572012044,0.6038839939353882,0.6709136068361093,SALAMI_536
0.6551056655951102,0.5667244084956484,0.7761465168946008,SALAMI_810
0.5625343529627471,0.5242850624116213,0.6068038103919782,SALAMI_176
0.5073084979062266,0.3815643838342969,0.7566673844777854,SALAMI_691
0.43413591124268136,0.3276775243777375,0.6430572971167469,SALAMI_1279
0.427329048902451,0.38628005981347885,0.47813972891738943,SALAMI_452
0.5031518256059857,0.4548006504845459,0.5630066993533647,SALAMI_1314
0.4024064008622189,0.34917512974742054,0.47478703522171767,SALAMI_1218
0.2961442166169756,0.2586933531519506,0.3462740837965284,SALAMI_728
0.29546334789613543,0.2669448267507386,0.33080415357306103,SALAMI_515
0.2430997000682614,0.18754401712317512,0.34542366638800565,SALAMI_510
0.48419329333925787,0.46025755614863717,0.5107551633060329,SALAMI_1107
0.6327896738371344,0.5478068747614779,0.748981204342899,SALAMI_563
0.4125947834337719,0.3972578768068959,0.4291634669110818,SALAMI_1347
0.23337491908786864,0.15252612265666518,0.49661131920321244,SALAMI_280
0.7337292424489251,0.6623424110236037,0.8223629867620529,SALAMI_4
0.6567710783149081,0.5543426265312759,0.8056313010897935,SALAMI_1400
0.521745932956951,0.47454823010981695,0.5793689097276485,SALAMI_294
0.3782372474754543,0.3974409359358969,0.36080380458589867,SALAMI_54
0.3985542003711557,0.30400565428124143,0.5784608194804964,SALAMI_1630
0.4817353362371307,0.45194902422680083,0.5157248824863092,SALAMI_1310
0.4761564768166391,0.44361843373630705,0.5138454551960648,SALAMI_1123
0.5397083751667417,0.5119395719624753,0.5706624447321931,SALAMI_318
0.584860770681518,0.4653417604866012,0.786993164674488,SALAMI_1220
0.4594036458475625,0.38360093642472404,0.572542832558219,SALAMI_162
0.43179084593726114,0.41310382049275807,0.4522486120010666,SALAMI_1047
0.30978616728839153,0.3142127193321519,0.30548260299131735,SALAMI_846
0.3777605204924949,0.35985605997654635,0.39753992299949037,SALAMI_1239
0.3464239953435534,0.2876113133716078,0.4354722739147743,SALAMI_303
0.3649939697557191,0.3057654046925069,0.45268094229038275,SALAMI_495
0.5172459780498171,0.4786521148854294,0.5626093371531,SALAMI_1014
0.28361388876863514,0.2171398178113079,0.40874498299645134,SALAMI_86
0.4830893109306184,0.49159445828197457,0.4748734560748109,SALAMI_1182
0.508536665111011,0.4403418346110553,0.6017244949125512,SALAMI_1290
0.46857779241593905,0.4285204601694532,0.5168963456194036,SALAMI_250
0.48309647904847863,0.4246783171194477,0.5601499284626703,SALAMI_1332
0.4625625309607761,0.41776983938170925,0.5181139793737016,SALAMI_786
0.43179233627169955,0.4184589022721063,0.4460034265834451,SALAMI_623
0.3364435390290544,0.2765672222147623,0.42941006153167155,SALAMI_448
0.44677308154635353,0.38459653879820205,0.532930286260102,SALAMI_1162
0.43950777902157384,0.33366596057093295,0.6436929111235261,SALAMI_919
0.5982471019033373,0.5235136137617986,0.6978707040715714,SALAMI_1446
0.642902658326396,0.5910343361400664,0.7047505518388061,SALAMI_682
0.5675051620956563,0.4812624576965968,0.6914057506889841,SALAMI_887
0.5261561443908858,0.5043706182965726,0.549908615402789,SALAMI_1414
0.568292628072378,0.48754405057540645,0.6810982622442513,SALAMI_1247
0.3167724712518246,0.2568413996952604,0.41318444629241674,SALAMI_1388
0.6633441958499278,0.5948949437095621,0.7495931952143984,SALAMI_1303
0.6313521208575892,0.5401145972771421,0.759679022340715,SALAMI_1179
0.6598502601283576,0.5889527387739562,0.7501528887577505,SALAMI_787
0.391768651165535,0.38781127116924763,0.39580762916978934,SALAMI_1467
0.6008525461968782,0.5542182384116136,0.6560559143144005,SALAMI_984
0.860234444356393,0.7967348753469906,0.934732379727939,SALAMI_327
0.649239262699787,0.6203955337324745,0.6808957992489143,SALAMI_580
0.36492467448881,0.5001163629570826,0.2872697749527642,SALAMI_506
0.6634246160879506,0.5580558282942238,0.8178453114814365,SALAMI_330
0.49834569068773815,0.45786211162487744,0.5466826692231527,SALAMI_706
0.5483047679441135,0.5145821252750747,0.5867573438669191,SALAMI_1034
0.4439332577362951,0.41001502246667987,0.4839693154546418,SALAMI_1270
0.4123999834504943,0.35729851898904175,0.4875954318890112,SALAMI_847
0.5397050179943133,0.440091739496093,0.6976057148747844,SALAMI_254
0.5353013908688011,0.4665139167089428,0.6278826896029924,SALAMI_95
0.45103498681255916,0.39022158458612943,0.5343024147032036,SALAMI_1132
0.6257898255716575,0.5645514663467344,0.7019299888127954,SALAMI_1652
0.5956171003150095,0.46742018407344876,0.8207086042355635,SALAMI_1019
0.6404835515617008,0.5883722109362345,0.7027227682718409,SALAMI_1183
0.426671775288074,0.3590881763873854,0.5255930833921634,SALAMI_1022
0.32742485214074635,0.2458551339487254,0.4899952957505276,SALAMI_122
0.5341624653465571,0.5108210608637617,0.5597391268543294,SALAMI_378
0.4781077197192289,0.3869860150710463,0.6253576207431307,SALAMI_1326
0.35098106024618575,0.32044399697624976,0.3879513068914235,SALAMI_1154
0.5366025670600658,0.4798986248449095,0.6085020549411534,SALAMI_771
