,0,1,2,3,4,5,6,7,8,track
37,1.0,1.0,1.0,1.0,0.9989525204717384,0.9912453868448681,0.9124672557660612,0.9977703292551043,0.9952876971969641,SALAMI_1339
38,1.0,0.9383912240473613,0.905892049067203,0.31789872403741504,0.6764270148594212,0.7655320176404745,0.18526203882913653,0.6502372706565889,0.7282426114593546,SALAMI_478
39,1.0,0.9789405064439864,0.8333284493240456,0.9361696190522094,0.9691902387102003,0.7970609142960541,0.9202771187130501,0.905186458886707,0.8951143370401771,SALAMI_1632
40,1.0,0.9936708927328071,0.7090146913938359,0.8747543778356506,0.859146215900027,0.9998493158110898,0.9954231019752301,0.9538817006861833,0.905781270852554,SALAMI_1332
41,1.0,1.0,0.9979371114957257,0.9880645015606345,0.9937403260181168,0.9907412097814843,0.9930144890682739,0.9886206889399153,0.98989097527988,SALAMI_342
42,1.0,1.0,0.9741444089560686,0.9769568021837286,0.9679654553339618,0.9506333931106203,0.9690150845602257,0.5964166698266321,0.8281115643733048,SALAMI_1475
43,1.0,0.9912298624225224,0.9229804618338896,0.27461766424792217,0.6301448610290817,0.9877858323207968,0.8041271062789064,0.8640555043935891,0.8450636765454083,SALAMI_995
44,1.0,0.9763868458295807,0.9906455478943502,0.9778266760813862,0.9718590972369006,0.9059947606987184,0.6435600550706495,0.950628189170106,0.9805502027766015,SALAMI_488
45,1.0,0.937134279485746,0.9582858198193243,0.9284216036164644,0.9921137464795227,0.9104348099558515,0.9724149262550034,0.9249555325451259,0.9982643112194015,SALAMI_1246
46,1.0,0.9926819434998798,0.9134542373367008,0.9889959701695868,0.9912766651696324,0.9951085216723222,0.9686068846540332,0.9768609865470852,0.9771605882690432,SALAMI_330
47,1.0,1.0,0.9776863622410146,0.9888182556523751,1.0,0.9486889700678697,0.9302679119633496,0.9870913930148638,0.9871250398670539,SALAMI_332
48,1.0,0.9919956785574401,1.0,0.9841410666283174,0.9620355710193276,0.949394377153017,1.0,0.9675963474328025,0.960704936842785,SALAMI_1408
49,1.0,0.5661247195237193,0.8333291388967611,0.2705977224751959,0.591214181514805,0.358652882361225,0.5755157608875405,0.9634634639278957,0.9142678117605819,SALAMI_1283
50,1.0,1.0,0.911113235280418,0.9809349413217742,0.9753454934600219,1.0,0.6655033569894829,0.9734142916843518,0.6490317412309026,SALAMI_59
51,1.0,1.0,1.0,0.9801922103240888,0.9725086354558772,0.984675428853511,0.9820767642461551,0.9931757938074559,0.9804105766308402,SALAMI_1080
52,1.0,0.9947773223598382,0.9473221145117101,0.9717831376657257,0.9977078559158877,0.8696495397045148,0.9797921633296887,0.9952422871127885,0.998435762204326,SALAMI_1062
53,1.0,0.953405146721929,0.9691184770684793,0.9996247566400612,0.9772525101572573,0.9947753660159544,0.9979805346643063,0.9962618367116148,0.9576999576879637,SALAMI_1090
54,1.0,1.0,1.0,0.9651021215072849,0.7193278947248222,0.9998925269598564,0.9980435336512212,0.9999787533046199,0.9934633819846274,SALAMI_992
55,1.0,0.6325727773406766,0.5493738819320214,1.0,0.9748968084819382,0.9979831137941106,0.9990879369132979,1.0,1.0,SALAMI_354
56,1.0,0.8662542889093673,0.7496983138790377,0.9062213125206067,0.9203798201479144,0.9562082174393512,0.9205238289464623,0.9272032088519352,0.869806546975452,SALAMI_1123
57,1.0,1.0,0.9942878115284361,0.9844669863649735,0.6702953171049743,0.8011606452587685,0.6795484754101613,0.745253002587168,0.9487841926366771,SALAMI_1063
58,1.0,0.8860608818698315,0.8015530585810634,0.7649365454650301,0.8531526803150465,0.8713832339964394,0.6033138979832903,0.6922934476291804,0.9189875765628087,SALAMI_447
59,1.0,1.0,0.9997004751254466,0.9713512170451999,0.9709790224191974,0.800858759145719,0.7586238650212783,0.9976672261721719,0.9980433183866282,SALAMI_960
60,1.0,0.977478049881672,0.6003763091885878,0.4266362310923054,0.9439200318055319,0.6294885667817872,0.829449879012374,0.6897530582537013,0.7456415528514261,SALAMI_571
61,1.0,0.9992171836878476,0.948248651352072,0.9918300653594772,0.9678770410734152,0.9956272592636592,0.9971782418311725,0.9965975025245568,0.9985498517310665,SALAMI_1452
62,1.0,0.9964630136595707,0.9831060282413544,0.4838421956149611,0.9990920746707237,0.920397089962678,0.5113379591334354,0.751989142872349,0.6455374584685498,SALAMI_1258
63,1.0,0.9485425223851994,0.9947397403519587,1.0,0.41009589342505676,0.8555691724710272,0.3620383458782007,0.4648280975134926,0.644806563402948,SALAMI_1242
64,1.0,0.9984045015216789,0.9990451446131121,1.0,0.9526465638931645,0.9918755312364935,0.7212508577092175,0.5514846852569473,0.637080432081608,SALAMI_1119
65,1.0,0.9640296568955776,0.9755366768476266,0.5797150554517958,0.5125833241407567,0.9796705083562698,0.993799814556387,0.9548089459432354,0.9876396738427025,SALAMI_739
66,1.0,0.9957701365660053,0.8694156794543684,0.9286348499022835,0.9142502565832639,0.9930339630234708,0.9808160705451734,0.9727571801732723,0.8738795422939718,SALAMI_1202
67,1.0,1.0,0.9861800713535879,0.9908779608090869,0.9881949550448564,0.8953298044491433,0.7932782108212019,0.8236125114343198,0.9959760426229745,SALAMI_678
68,1.0,0.9893089326503305,0.9991327659603757,0.9023420394205527,0.8072498671616763,0.9993051099895072,0.8542369673372269,0.9781200315477159,0.9713279093646672,SALAMI_576
69,1.0,0.9900441361681136,0.7632982279726788,0.9459618886409684,0.6714500365300581,0.9128018853646408,0.8516835811501848,0.9350596424755758,1.0,SALAMI_899
70,1.0,0.9979263693027023,0.8663158411494059,0.9262063659560051,0.8233622020436622,0.9919338205511143,0.33052516833969214,0.7813405321418264,0.8630311058777352,SALAMI_1443
71,1.0,0.9944278610777953,0.9943021287945486,0.9601405137534109,0.9827615211057077,0.952216104335278,0.9493427238935485,0.7713656560230109,0.9128748611625324,SALAMI_688
72,1.0,1.0,0.9986045488673335,0.9770273579235581,0.9946506529406157,1.0,0.9921475062760958,0.8352677831205438,0.7368227587202815,SALAMI_131
73,1.0,0.9310122138303537,0.9932128525671688,0.9443465969955732,0.9910329178624191,0.9495355097074527,0.8568142291172368,0.9774748002901406,0.9314913680663011,SALAMI_658
74,1.0,1.0,0.9980363430651905,0.9206997403627886,0.9902161604154284,0.9351594666902392,0.9745757263597613,0.7579487063998769,0.9100243863376072,SALAMI_1439
75,1.0,0.950411093790287,0.9990055769528328,0.9827802930973324,0.9400391404220987,0.9454161946010521,0.6962467629142683,0.7391812085488957,0.6334250984122974,SALAMI_852
76,1.0,0.6505576253265991,0.9858895881351419,0.9966473244479047,0.9975436965785895,1.0,0.9972319679750563,0.8620176926370003,0.8972859626711506,SALAMI_1266
77,1.0,0.9943374045390504,0.9876298680458125,0.9996909345836663,0.9896667299057738,0.9650563230395661,0.9229832840823887,0.8805703328864092,0.7719981047786653,SALAMI_823
78,1.0,0.997872340425532,1.0,1.0,0.7324305650066477,0.8532507838996608,0.998485833491059,0.9740206373847137,0.9588807110123594,SALAMI_443
79,1.0,0.9398572420981691,0.39945561020579734,0.9980425146658504,0.8707778514450945,0.9364826245773865,0.9999575305637135,0.9999810682631103,0.395564766683378,SALAMI_1462
80,1.0,0.9808295357877099,0.9489796268820749,0.9911425631884642,0.9842413928961979,0.9317369635818507,0.9306592057602298,0.992012364698081,0.9902807721562742,SALAMI_536
81,1.0,0.7720510718050837,0.6584768597004169,0.867041017978503,0.8619086460032627,0.6065744925201724,0.8397493751735629,0.8957494660845571,0.7882377779863001,SALAMI_218
82,1.0,1.0,0.9860594249754276,0.9789507700793343,0.8393637040508835,0.5537334862524816,0.3124309386872201,0.7056529050348327,0.8249776980641097,SALAMI_728
83,1.0,0.9936909593836691,0.9844678871048391,0.9542891465600388,0.9932215826297242,0.9802435154418156,0.8931743981721116,0.9940571733344136,0.97902311674402,SALAMI_887
84,1.0,0.9999296807533247,0.9948633110739192,0.7115936276745071,0.9433923007917994,0.8473976326669309,0.9555393993624518,0.9092735261967134,0.9209847299183622,SALAMI_498
85,1.0,0.9995724222604983,0.9994090768710742,1.0,1.0,1.0,0.9997209169535466,0.9990936283118828,0.8968261814743728,SALAMI_1094
86,1.0,0.8359107547623923,0.6868339710706342,0.750740192450037,0.971082950689957,0.8616126594970943,0.724854559972623,0.7126683930558022,0.9790605994572,SALAMI_392
87,1.0,1.0,0.9790713581966853,0.9885740681725269,0.9918729841688789,0.9716094224386597,0.9945350795475482,0.9232990318669798,0.9193740175521024,SALAMI_370
88,1.0,0.9282440072850238,0.9415477507408737,0.9783718552011378,0.8805990567266853,0.9336818198204694,0.7679584355721566,0.7795920474195408,0.8126585658966484,SALAMI_291
89,1.0,0.9944636559185304,0.9975999971283244,0.9939491298036743,0.9957768156418048,0.9903871012648159,0.8569004016503087,0.5193094005057538,0.8672269400136283,SALAMI_1611
90,1.0,1.0,0.9925220492718613,0.9480066150675893,0.7571366375602429,0.9442235578972834,0.9949689150824739,0.6098497589415853,0.9448853129049947,SALAMI_807
91,1.0,0.9194429065834735,0.9776779026217228,0.8738276949454599,0.9868264383756276,0.981897197731541,0.9780477376566687,0.9553116121889469,0.9333580958704635,SALAMI_702
92,1.0,0.9927227895973211,0.9595774700029205,0.9125866957554377,0.975968998715232,1.0,0.9934778963347366,1.0,1.0,SALAMI_659
93,1.0,0.9828984675988053,0.9800089395798397,0.9461309265962776,0.6419688307620017,0.941433241033957,0.9236957102109065,0.9717654836304376,0.9265645877722003,SALAMI_236
94,1.0,0.9865919217190581,0.9173703777838967,0.7904463967880286,1.0,0.9864144186669269,0.618944912206431,0.882444611628871,0.5578076654416618,SALAMI_146
95,1.0,0.9657692786599472,0.807940432404233,0.9230632357363964,0.97750317971247,0.9485997030088166,0.9573770996123793,0.911330379365991,0.8941814730231659,SALAMI_1071
96,1.0,1.0,0.9837534409240568,1.0,0.9031368597061106,1.0,0.9774057681324957,0.9585170001958517,0.9319842952060821,SALAMI_407
97,1.0,0.9610323215418265,0.8730437399678973,0.9297521366791609,0.9880619469026549,0.9921311849314092,0.9449020119963254,0.9957127909004593,0.9939679678291617,SALAMI_1211
98,1.0,0.9929971985182253,0.6755473124847271,0.888650262385536,0.9322438592750638,0.9743293809472735,0.538990331304485,0.9910539053872377,0.8671459118354233,SALAMI_1130
99,1.0,1.0,0.9995452991119878,0.915232994935252,0.9170969864100068,0.790455270710186,0.9689235981997086,0.9956157847378047,0.9955420322005667,SALAMI_1162
100,1.0,0.9985319708291619,0.9735619747095533,0.9917864919872242,0.6506710151486356,0.7461805752758401,0.8584040133399645,0.5005901689421769,0.6126864592372216,SALAMI_1074
101,1.0,1.0,0.919323667668112,0.9645743093418777,0.8532330371676248,0.9520405434892848,0.7989230582992212,0.6679823036347091,0.9385510833842062,SALAMI_942
102,1.0,0.5319006878040597,1.0,1.0,0.6492629505957074,0.4616363276477534,0.4153811795625352,0.9879649501626939,0.8927979022437649,SALAMI_462
103,1.0,1.0,0.9996213181795542,0.9998008976675703,0.9957637199963842,0.9621467359507786,1.0,0.6951797810320691,0.9921614502661041,SALAMI_1312
104,1.0,1.0,0.9982140297503255,1.0,0.9975953603640024,0.9995289956535893,0.9960407420722858,0.9949200302103256,0.9960211890682885,SALAMI_959
105,1.0,0.9999695781176322,1.0,1.0,0.7572406071010401,0.9748179059663229,1.0,0.9018656596279898,0.9513498495437018,SALAMI_16
106,1.0,0.9664865042466856,0.8987049250751775,0.8118830601235952,0.8973796096292749,0.92001673833367,0.7363052939703815,0.9175197617496722,0.9751638496033115,SALAMI_1603
107,1.0,1.0,0.9926272350877966,0.9879400978366861,0.8862742361908844,0.9366226791393276,0.9671089975884684,0.9428163550897163,0.8516023211842028,SALAMI_827
108,1.0,1.0,0.8508648674838897,0.9434557004994908,0.9802035353040393,0.9766194816258417,0.941159462194593,0.987708829850152,0.930990739566155,SALAMI_592
109,1.0,1.0,0.9977112617307651,0.8425949307631779,1.0,0.9334230696011323,0.9982987810697209,0.9840763040453213,0.9963070024826296,SALAMI_1024
110,1.0,1.0,1.0,1.0,0.5542708357284963,0.7691624295415874,0.9533569061615226,0.94607623578749,0.9848848101348741,SALAMI_1330
111,1.0,0.999986172024623,0.9927543658092367,0.9878478581716663,0.6815304424111968,0.9876885123393987,0.9789074567677375,1.0,0.8578123354512585,SALAMI_455
112,1.0,0.9941516858999615,0.9651245978469012,0.8431933135437223,0.8732013095228024,0.786913869808827,0.943993791664999,0.8630646542496253,0.9177919646002386,SALAMI_674
113,1.0,1.0,0.9401012803363271,0.9521290438091907,0.9927164436967912,0.9866654753019584,0.9153913234501169,0.9279163943112858,0.9045196388318705,SALAMI_638
114,1.0,0.9534181024144837,0.8826589433092159,0.94572368597375,0.9986414010551619,0.9896171495856764,0.948367464304349,0.822252065121669,0.936416283385586,SALAMI_1096
115,1.0,0.9623392976338178,0.9344292637343042,0.8913664457517313,0.9096636337557833,0.9643247707684895,0.9755499124944237,0.9120030654277229,0.9966514297863294,SALAMI_36
116,1.0,0.5921287173997424,0.943088738209564,0.9945955618731339,0.9946384863436808,1.0,0.9522796217648016,1.0,0.9486303728612251,SALAMI_1064
117,1.0,0.970653643210247,0.943958352165047,0.9165069048187341,0.9525465697246538,0.8969065756542871,0.5779098004125549,0.9032630232320861,0.682029175598762,SALAMI_504
118,1.0,0.9831324966681475,0.9989756564394677,0.9713984080664335,0.9758679253447181,0.9871733289987233,0.9934344883770447,0.9747986077175141,0.9431873149207772,SALAMI_620
119,1.0,0.9937096158563271,0.9897103184926156,0.4401987622690953,0.6197051600873063,0.841254045410665,0.6672359001872434,0.9439613750211515,0.9971499590839934,SALAMI_1103
120,1.0,0.9507099632163905,0.9997766325230865,0.9865772345120183,0.9946853127136625,0.9847591578298253,0.9962398966344211,0.9825826218417326,0.9903956079259737,SALAMI_1379
121,1.0,0.9970938522639936,0.9199047085157053,0.9882010473728419,0.9998795378984316,0.9996752170294537,0.932304254708822,0.9976686201921804,0.9742579146910544,SALAMI_1438
122,1.0,1.0,0.9979823696062564,0.930698541892993,0.6600968836228882,0.9505440723166423,0.9968961606713944,0.9997081084051044,0.9930464146922402,SALAMI_763
123,1.0,1.0,0.9925759972726785,0.9983927389618985,1.0,0.9991185309047953,1.0,0.9900576976234282,0.6824262886397527,SALAMI_686
124,1.0,0.5829161587495845,0.9980442280677141,0.9118842683362353,0.8471173464365171,0.5607978622582669,0.9957755333576855,0.6121402353512673,0.9258242459699398,SALAMI_284
125,1.0,1.0,1.0,1.0,0.9997470212272188,0.7407722791194095,0.9899742824529314,0.9492331478175499,0.47905170944866715,SALAMI_1159
126,1.0,0.9593366221941014,0.98843780701271,0.9423975053905127,0.9819131455488639,0.9895146986290976,0.9955434587184708,1.0,0.9982994877771725,SALAMI_1043
127,1.0,0.9848471895404685,0.9180852861771448,0.9813120791211379,0.9313488343966377,0.9994956230011196,0.9278898323097403,0.9390970910464677,1.0,SALAMI_616
128,1.0,0.9987982382206799,0.5592429485811782,0.8653411077411319,0.8457758472646951,0.9951013958388201,0.8061598825998846,0.9837935802270108,0.9584124795488923,SALAMI_1084
129,1.0,0.9624024444347244,0.7746573442905311,0.9982473532295255,0.998200049785857,1.0,1.0,0.9995918617227517,0.9965379205885535,SALAMI_690
130,1.0,0.9822301333494238,0.98850456738171,1.0,1.0,0.9870488689345536,0.8193169602249235,1.0,0.9864836764400083,SALAMI_378
131,1.0,1.0,1.0,0.9973009427152603,0.9354743585542952,0.947201798557025,0.9828827579432151,0.979935463664935,0.9977561277079076,SALAMI_1192
132,1.0,1.0,0.9643570928022306,0.7709627582741946,0.9273141806592463,0.9887422525855186,0.9878976396476462,0.9882179554395975,0.9881320885027917,SALAMI_1191
133,1.0,0.9998956535164857,1.0,1.0,1.0,1.0,1.0,0.9934884700151325,0.9844897347519856,SALAMI_487
134,1.0,0.8524224557805691,0.8734140641051983,0.9060080368519063,0.9954230045475929,0.7925252829120252,0.9207443968663855,0.8661713624083366,0.9810977615261091,SALAMI_911
135,1.0,1.0,0.9998047154439571,0.9946275887707011,0.6624820835338348,0.9310384096726213,0.8413778376119957,0.8040939721222191,0.8896086322861605,SALAMI_1371
136,1.0,0.9943022612461473,0.9992198968845518,0.940004678424981,0.9997322850178242,1.0,1.0,0.9984153589963212,0.9986046396419951,SALAMI_980
137,1.0,0.9854832672343666,0.9957494525365318,0.9872904070444163,0.9810867038012864,0.999635333941496,0.9637090427225905,0.9387799498574124,0.9034611693496849,SALAMI_1076
138,1.0,0.8178573362802417,0.9626005982739185,0.91230569056188,0.8296493176247954,0.9421106214748044,0.9976486650485437,0.9760760636545299,0.997871511770087,SALAMI_216
139,1.0,0.9709283328777754,0.8159764771063942,0.32691095785785185,0.6051159539434755,0.968771229706762,0.9149685070343193,0.6935402142615278,0.7779197268332896,SALAMI_480
140,1.0,0.914688284743687,0.9955508498870512,0.9509949200607888,0.9860241347090515,0.9654631420588867,0.9576292202501151,0.8608283596984271,0.9726858267558394,SALAMI_394
141,1.0,0.9936048468529115,0.7029789232666002,0.9888927668813984,0.9306393802751763,0.9820813403058316,0.9945394876138048,0.9322465841369973,0.988309713019077,SALAMI_200
142,1.0,1.0,0.9813414977938911,0.9636964654399786,0.9983029932419631,0.9802728777055187,0.46706096791182194,0.9267491432589368,0.8738295691724381,SALAMI_1208
143,1.0,0.9995699962945651,0.999907522155755,0.9991824664317961,0.9998979779800189,1.0,1.0,1.0,1.0,SALAMI_962
144,1.0,0.9537944573156713,0.993977399496696,0.992518014707312,0.9892993024730501,0.9978305232101816,0.9762987432960866,0.9750431332901085,0.9564287283617988,SALAMI_140
145,1.0,0.9933719117908781,0.9834863231093115,0.9998132358537041,0.5621848754733204,0.551150837852029,0.9949545960664715,0.9052060223830568,0.2835735827008652,SALAMI_516
146,1.0,0.8636941431934906,0.6972691037636526,0.9628858347452144,0.7765193531437913,0.9454716723782245,0.876136091405551,0.8087176528564045,0.9661218534276641,SALAMI_527
147,1.0,0.998966678418167,0.9969942907771844,1.0,0.9964305190620197,0.9465054088354384,0.9756165762541245,0.9746223619004455,0.9706802176947568,SALAMI_784
148,1.0,0.9527036322917806,0.9620512994275014,0.9947388841984165,0.9987915746321666,0.9891386564727888,0.8651577801253427,0.9483257677727098,0.9904351706160024,SALAMI_746
149,1.0,0.7601539251185712,0.9628795126618115,0.998530485933725,0.945527237732748,0.9173158387084914,0.7824769977898165,0.8258285841229697,0.9598494127819007,SALAMI_1136
150,1.0,0.9811919990312531,0.9916466310913036,0.9988315895692814,0.9935804041515102,0.9916110735231738,0.9986228063272212,0.9882571576459437,0.9979546229309496,SALAMI_543
151,1.0,0.9343946161868593,0.991836440976109,0.60217799780106,0.9942206822881716,0.9319041614123581,0.9019546476228412,0.973803256646042,0.9862659076070148,SALAMI_740
152,1.0,0.9977918332316782,1.0,0.9994599876568607,0.9915625655513454,0.9957498454175794,1.0,0.8875759042641193,0.9195082470191178,SALAMI_646
153,1.0,1.0,0.980184627720057,1.0,0.9724472075231007,0.989827784186695,0.9953839788935385,0.29024586991064444,0.6848603321960767,SALAMI_1022
154,1.0,1.0,1.0,0.9752033586985043,0.9918903749008071,0.9388752377550134,0.9854473516114829,0.9914554923022112,0.9763256821900844,SALAMI_751
155,1.0,1.0,0.874971708026837,0.8998672610699259,0.7476409737564783,0.9617113631373791,0.9186480311675005,0.9003431342136786,0.8547751738159638,SALAMI_675
156,1.0,0.9987069304450897,0.9897792311126045,0.8952759467710424,0.955130711502598,0.9951291121416506,0.5875773548527536,0.9990854015110757,0.9210468267473373,SALAMI_1296
157,1.0,1.0,0.9997673644484852,0.996648986449211,0.8570260127073402,0.896227012803067,0.7490956168240409,0.875222128435668,0.9080342910448035,SALAMI_1322
158,1.0,1.0,1.0,1.0,0.821419173756688,0.858247294129383,0.9053725403493257,0.7245658918948342,0.37486177663103576,SALAMI_538
159,1.0,1.0,1.0,0.9995581976983484,1.0,0.9959961157720824,0.9995989134537674,0.9999101300119161,0.9994975245838513,SALAMI_358
160,1.0,0.7985277842199765,0.9791981491016928,0.9663254516623005,0.9802113997704165,0.9945641563047724,0.958406259910206,0.4026143266472987,0.9910853028648837,SALAMI_863
161,1.0,1.0,0.9990121691069523,0.9830992205145234,0.968700637114395,0.9996111054328073,0.9766581899918091,0.6341177223135077,0.9797158500184459,SALAMI_843
162,1.0,1.0,0.9995892968806173,0.9933062779131031,0.9809232789340527,0.9433588048702962,0.9991854109733025,0.9541481248961353,0.934332270355782,SALAMI_23
163,1.0,0.9763330233551255,0.8709223378144157,0.9760506526238141,0.9350819186735096,0.9075816810095083,0.7996026667641718,0.8443813658373686,0.9760775610325897,SALAMI_614
164,1.0,0.9866999436133618,1.0,0.997677100277198,0.9025737341958165,0.7285463108859378,0.9183820366694215,0.9932145444250102,0.9996093851251685,SALAMI_1458
165,1.0,1.0,0.9966767774867784,0.9679790903952658,0.9580975891121334,0.9537809033567751,0.7869945502253919,0.9632340979339515,0.947220118535507,SALAMI_1315
166,1.0,0.9972102497963472,0.8436041809801901,0.9272673650210863,0.9461832494417742,0.9077152661099889,0.8775039207561549,0.9439610632115564,0.9213771709003992,SALAMI_920
167,1.0,0.8507690781601641,0.7229351916707228,0.9215057463354208,0.9343002103700037,0.9630456809705946,0.9522292079350042,0.9426306690129974,0.8484866991807498,SALAMI_46
168,1.0,1.0,1.0,0.991418626185618,0.9941128243626343,0.9661693621997455,0.8040531931546395,0.8771532846715329,0.7359990957749355,SALAMI_1454
169,1.0,1.0,1.0,0.9858198951168512,0.8657010960703423,0.9343720408996534,0.8619933677955609,0.9163856711607552,0.7687120089515227,SALAMI_6
170,1.0,0.984360349798918,1.0,0.9911545050766016,0.9205470506880322,0.7741913550093313,0.9580703184473083,1.0,0.9936596312945285,SALAMI_1240
171,1.0,1.0,0.9916875,0.6270313056304359,0.9957930053799728,0.835749894105764,1.0,0.8663677932183305,0.941097027253439,SALAMI_1316
172,1.0,0.9936384535093095,0.9963287460171985,0.9773815150203837,0.993935615625522,0.5162395836854904,0.9161199400514356,0.6994799351181454,0.872673619990317,SALAMI_1230
